event_id,primary_classification,primary_score
20594,organizations,0.947259
20650,personal,0.679595
20692,personal,0.595759
20737,birthday_celebration,0.987792
20751,birthday_celebration,0.994904
20767,personal,0.913126
20793,greetings,0.944588
20796,greetings,0.957001
20828,organizations,0.451524
20885,organizations,0.461989
20991,organizations,0.630246
21000,organizations,0.97065
21006,personal,0.535989
21030,wedding_related,0.998035
21093,organizations,0.897547
21103,personal,0.89005
21173,birthday_celebration,0.96938
21180,personal,0.436312
21182,greetings,0.262594
21184,organizations,0.964368
21189,organizations,0.451524
21218,personal,0.597558
21261,greetings,0.924492
21270,personal,0.753211
21313,organizations,0.571612
21390,personal,0.855287
21403,personal,0.615576
21414,birthday_celebration,0.99753
21426,birthday_celebration,0.980611
21457,personal,0.569393
21461,personal,0.588805
21514,birthday_celebration,0.98275
21515,organizations,0.623557
21535,organizations,0.547504
21541,organizations,0.374675
21620,personal,0.983279
21723,birthday_celebration,0.992705
21761,personal,0.472123
21871,personal,0.943
10957,personal,0.89171
10959,organizations,0.55885
10974,wedding_related,0.997517
11000,personal,0.900056
11001,organizations,0.451524
11021,organizations,0.527904
11069,personal,0.641679
11090,personal,0.534479
11112,birthday_celebration,0.769503
11129,birthday_celebration,0.956564
11147,personal,0.815399
11197,birthday_celebration,0.970556
11212,wedding_related,0.988145
11219,birthday_celebration,0.981044
11225,organizations,0.768831
11235,birthday_celebration,0.995826
11280,personal,0.90665
11314,personal,0.463958
11323,organizations,0.542748
11362,other,0.905629
11365,wedding_related,0.903834
11402,birthday_celebration,0.970489
11431,birthday_celebration,0.993529
11496,organizations,0.832762
11522,wedding_related,0.998346
11530,personal,0.836018
11629,personal,0.655116
11669,personal,0.536232
11670,personal,0.991289
11725,personal,0.731478
11837,personal,0.424043
11864,personal,0.74545
11916,personal,0.884518
11967,organizations,0.580115
12026,birthday_celebration,0.971176
12040,other,0.705779
12066,personal,0.477777
12083,greetings,0.602849
12087,organizations,0.455284
12098,organizations,0.451524
12119,other,0.865934
12205,birthday_celebration,0.974299
12221,personal,0.658355
12224,wedding_related,0.974428
12271,personal,0.939215
12346,birthday_celebration,0.999465
12370,greetings,0.549817
12381,birthday_celebration,0.434853
12394,organizations,0.528515
12403,birthday_celebration,0.996366
12434,birthday_celebration,0.995873
12439,personal,0.97376
12460,personal,0.843379
12528,greetings,0.851136
12676,personal,0.671304
12697,personal,0.993945
12707,personal,0.853616
12713,organizations,0.41616
12720,personal,0.991991
12724,organizations,0.540237
12783,personal,0.763731
12789,other,0.799932
12795,birthday_celebration,0.919123
12809,organizations,0.861756
12836,organizations,0.612435
12838,wedding_related,0.98266
12910,personal,0.812291
12989,organizations,0.451524
13080,personal,0.988573
13090,birthday_celebration,0.993841
13179,personal,0.644396
13192,wedding_related,0.997986
13240,wedding_related,0.747545
13254,personal,0.826257
13334,personal,0.81684
13395,birthday_celebration,0.969113
13421,organizations,0.925049
13461,wedding_related,0.997617
13770,personal,0.856949
13797,birthday_celebration,0.980321
13824,wedding_related,0.798816
13923,wedding_related,0.627456
13929,personal,0.963445
14031,personal,0.993208
14106,wedding_related,0.997212
14209,organizations,0.553938
14229,wedding_related,0.997867
14259,personal,0.960167
14274,personal,0.70395
14368,organizations,0.718179
14522,organizations,0.970849
14649,personal,0.873555
14700,organizations,0.87026
14723,birthday_celebration,0.985194
14784,personal,0.533788
14812,greetings,0.927185
14953,birthday_celebration,0.985976
14995,wedding_related,0.730172
15015,wedding_related,0.552767
15045,personal,0.883399
15124,organizations,0.623397
15167,personal,0.358707
15226,wedding_related,0.989601
15230,organizations,0.482537
15246,greetings,0.466736
15280,personal,0.601476
15282,organizations,0.983628
15297,wedding_related,0.948552
15332,organizations,0.59618
15359,organizations,0.561117
15383,wedding_related,0.979298
15405,birthday_celebration,0.541702
15463,birthday_celebration,0.895103
15541,greetings,0.951499
15598,birthday_celebration,0.957534
15668,organizations,0.446687
15672,birthday_celebration,0.912132
15695,wedding_related,0.961272
15741,personal,0.897723
15810,greetings,0.977077
15814,personal,0.838514
15824,birthday_celebration,0.997515
15874,birthday_celebration,0.996228
15946,personal,0.962335
15974,greetings,0.898004
16000,wedding_related,0.983971
16052,personal,0.632554
16059,organizations,0.618102
16118,organizations,0.55885
16141,organizations,0.949331
16142,organizations,0.451524
16219,birthday_celebration,0.85179
16239,birthday_celebration,0.998858
16261,birthday_celebration,0.687109
16303,personal,0.654409
16360,personal,0.613141
16440,personal,0.995395
16480,organizations,0.846444
16487,organizations,0.842699
16524,wedding_related,0.921237
16540,personal,0.528288
16574,birthday_celebration,0.99101
16653,organizations,0.828538
16654,personal,0.93368
16684,wedding_related,0.991886
16692,personal,0.825628
16712,greetings,0.800065
16750,personal,0.674282
16797,birthday_celebration,0.842013
16806,birthday_celebration,0.884797
16872,wedding_related,0.629221
16904,personal,0.804574
16989,organizations,0.847026
16998,wedding_related,0.872935
17039,greetings,0.834612
17055,birthday_celebration,0.959277
17075,organizations,0.981759
17141,other,0.70483
17145,organizations,0.864204
17305,wedding_related,0.988332
17353,personal,0.489872
17363,wedding_related,0.983526
17399,wedding_related,0.99634
17431,birthday_celebration,0.956149
17527,organizations,0.606778
17532,wedding_related,0.987692
17606,organizations,0.868209
17637,personal,0.916302
17701,personal,0.849123
17802,personal,0.726968
17813,organizations,0.663586
17828,organizations,0.707852
17829,wedding_related,0.998951
17910,organizations,0.858424
17912,personal,0.45075
17939,birthday_celebration,0.999762
17955,organizations,0.637942
17980,wedding_related,0.864839
17991,organizations,0.55885
18109,personal,0.896561
18126,personal,0.56703
18135,organizations,0.452865
18181,wedding_related,0.961795
18192,personal,0.490243
18255,organizations,0.782147
18266,organizations,0.451524
18277,personal,0.728655
18330,personal,0.748639
18363,organizations,0.461989
18371,organizations,0.547033
18383,organizations,0.720701
18394,organizations,0.55885
18420,personal,0.7284
18511,personal,0.990261
18521,wedding_related,0.995463
18560,organizations,0.897748
18573,organizations,0.947113
18671,wedding_related,0.447427
18674,organizations,0.702631
18764,organizations,0.38205
18791,personal,0.999097
18792,personal,0.718363
18803,personal,0.506355
18837,personal,0.848952
18862,personal,0.998338
18954,personal,0.480159
19068,personal,0.54085
19097,birthday_celebration,0.947706
19099,organizations,0.81727
19123,birthday_celebration,0.991114
19150,personal,0.826473
19158,personal,0.686026
19226,greetings,0.85602
19279,birthday_celebration,0.993062
19329,personal,0.488479
19341,personal,0.565018
19350,personal,0.70744
19357,birthday_celebration,0.95783
19372,greetings,0.828943
19384,wedding_related,0.996549
19446,birthday_celebration,0.962561
19456,birthday_celebration,0.995751
19485,birthday_celebration,0.996628
19509,organizations,0.484716
19520,personal,0.819966
19540,birthday_celebration,0.654115
19572,personal,0.805202
19589,personal,0.400796
19648,wedding_related,0.926398
19714,organizations,0.451524
19767,organizations,0.451524
19773,other,0.684522
19777,personal,0.590381
19814,personal,0.819996
19852,greetings,0.943406
19873,personal,0.798197
19884,personal,0.328234
19917,personal,0.654109
19946,wedding_related,0.988957
19997,personal,0.584187
20003,personal,0.923518
20030,wedding_related,0.926847
20048,personal,0.995816
20061,organizations,0.741023
20084,personal,0.655252
20089,birthday_celebration,0.910558
20140,wedding_related,0.578024
20160,birthday_celebration,0.762119
20195,personal,0.999373
20205,organizations,0.975838
20245,personal,0.584544
20258,organizations,0.842593
20267,organizations,0.843686
20399,birthday_celebration,0.98616
20420,greetings,0.643411
20528,birthday_celebration,0.998513
20561,personal,0.717048
20570,personal,0.901157
20648,personal,0.819767
20719,wedding_related,0.869736
20764,wedding_related,0.966295
20766,birthday_celebration,0.949606
20897,personal,0.556582
20953,wedding_related,0.466445
20979,organizations,0.690074
21042,birthday_celebration,0.990761
21086,birthday_celebration,0.869829
21090,birthday_celebration,0.984809
21177,other,0.703565
21277,organizations,0.984534
21287,birthday_celebration,0.986295
21393,personal,0.981839
21427,organizations,0.451524
21479,wedding_related,0.998151
21600,other,0.836697
21645,personal,0.986221
21677,birthday_celebration,0.838708
21712,organizations,0.967837
21734,personal,0.917917
21764,personal,0.875646
21776,organizations,0.55885
21798,organizations,0.451524
21817,wedding_related,0.977032
21863,wedding_related,0.967503
21893,birthday_celebration,0.998607
21920,birthday_celebration,0.723623
21971,personal,0.95936
22003,birthday_celebration,0.999496
22074,personal,0.700112
22116,organizations,0.471081
22156,birthday_celebration,0.998908
22170,birthday_celebration,0.962035
22232,organizations,0.901671
22267,personal,0.967133
22285,wedding_related,0.97796
22306,personal,0.657137
22447,birthday_celebration,0.992026
22476,wedding_related,0.989964
22478,other,0.513948
22513,wedding_related,0.947548
22974,personal,0.979915
23035,personal,0.972966
23042,organizations,0.322033
23102,organizations,0.784335
23106,personal,0.764343
23150,greetings,0.356101
23165,organizations,0.727717
23265,birthday_celebration,0.999508
23287,wedding_related,0.970863
23357,organizations,0.807382
23365,birthday_celebration,0.979815
23372,organizations,0.470499
23431,personal,0.611494
23580,organizations,0.451524
23606,birthday_celebration,0.999523
23670,greetings,0.475669
23737,personal,0.759938
23741,wedding_related,0.878244
23775,birthday_celebration,0.998859
23865,wedding_related,0.851708
23902,birthday_celebration,0.996786
23939,organizations,0.713723
23968,personal,0.649425
24003,personal,0.986825
24016,birthday_celebration,0.999745
24125,birthday_celebration,0.996287
24158,greetings,0.44469
24281,organizations,0.936535
24323,organizations,0.55885
24368,birthday_celebration,0.994643
24375,organizations,0.976592
24405,birthday_celebration,0.968861
24423,organizations,0.451524
24481,birthday_celebration,0.565204
24519,greetings,0.942794
24545,personal,0.431398
24572,organizations,0.943353
24595,personal,0.950607
24610,organizations,0.451524
24649,personal,0.995494
24682,greetings,0.927311
24742,birthday_celebration,0.954159
24793,personal,0.946515
24803,personal,0.709097
24824,wedding_related,0.998561
24878,birthday_celebration,0.989935
24888,personal,0.809397
24914,personal,0.659546
24968,organizations,0.46478
24983,personal,0.678241
25046,birthday_celebration,0.994421
25064,organizations,0.636726
25077,birthday_celebration,0.9914
25084,organizations,0.695546
25143,birthday_celebration,0.781222
25145,organizations,0.636941
25201,wedding_related,0.982992
25205,wedding_related,0.955366
25221,personal,0.412958
25240,personal,0.930069
25265,personal,0.857776
25268,personal,0.542646
25309,birthday_celebration,0.998464
25420,personal,0.999075
25454,personal,0.517788
25498,personal,0.988893
25512,organizations,0.802753
25516,personal,0.983389
25599,organizations,0.888251
25624,personal,0.720579
25643,organizations,0.883859
25645,organizations,0.626319
25647,birthday_celebration,0.870187
25674,organizations,0.763655
25687,birthday_celebration,0.903261
25708,birthday_celebration,0.948599
25825,organizations,0.854508
25842,birthday_celebration,0.54498
25894,personal,0.978491
25982,wedding_related,0.850054
25996,wedding_related,0.997051
26058,organizations,0.451524
26066,greetings,0.40115
26067,birthday_celebration,0.741046
26150,wedding_related,0.972285
26158,wedding_related,0.991886
26204,wedding_related,0.861946
26334,birthday_celebration,0.992501
26423,wedding_related,0.991638
26476,birthday_celebration,0.793677
26498,organizations,0.984288
26542,personal,0.740321
26547,personal,0.633209
26577,birthday_celebration,0.961899
26625,birthday_celebration,0.58043
26655,birthday_celebration,0.584508
26702,personal,0.956033
26715,birthday_celebration,0.880449
26755,organizations,0.992305
26887,organizations,0.936105
26891,personal,0.972262
26905,personal,0.73799
26980,birthday_celebration,0.819229
26993,organizations,0.451524
26994,wedding_related,0.919475
27042,organizations,0.960069
27108,birthday_celebration,0.994825
27113,organizations,0.443027
27132,personal,0.48828
27145,wedding_related,0.923506
27192,organizations,0.392779
27197,personal,0.854734
27207,personal,0.580013
27234,organizations,0.545959
27250,organizations,0.479966
27270,personal,0.97689
27278,organizations,0.55885
27292,birthday_celebration,0.97951
27311,greetings,0.902652
27335,personal,0.971819
27369,personal,0.898005
27399,personal,0.479013
27405,personal,0.722921
27417,personal,0.936039
27419,birthday_celebration,0.870338
27517,organizations,0.733874
27526,birthday_celebration,0.999561
27635,personal,0.665449
27684,organizations,0.55885
27685,birthday_celebration,0.969355
27728,personal,0.975901
27737,birthday_celebration,0.889519
27746,personal,0.948129
27781,personal,0.536299
27782,organizations,0.78506
27891,birthday_celebration,0.995728
27934,birthday_celebration,0.979817
27938,personal,0.837897
27946,birthday_celebration,0.999214
28026,personal,0.718464
28080,organizations,0.36105
28108,organizations,0.964942
28163,organizations,0.868814
28189,birthday_celebration,0.987347
28208,personal,0.493819
28226,personal,0.95242
28265,greetings,0.395464
28274,organizations,0.982615
28276,personal,0.715896
28326,wedding_related,0.366951
28429,personal,0.557805
28443,birthday_celebration,0.967607
28496,personal,0.725518
28566,organizations,0.89485
28572,birthday_celebration,0.974931
28695,birthday_celebration,0.992135
28712,personal,0.728066
28735,birthday_celebration,0.998038
28978,personal,0.999272
29008,wedding_related,0.991438
29100,birthday_celebration,0.876983
29102,personal,0.964147
29170,birthday_celebration,0.852591
29195,organizations,0.55885
29208,greetings,0.655049
29226,wedding_related,0.99788
29246,personal,0.954476
29306,personal,0.948171
29360,wedding_related,0.983942
29455,personal,0.981492
29472,other,0.597336
29485,organizations,0.723126
29524,organizations,0.545016
29568,birthday_celebration,0.569602
29577,personal,0.58928
29621,wedding_related,0.959652
29657,organizations,0.734027
29661,personal,0.807668
29693,birthday_celebration,0.999825
29735,organizations,0.980252
29763,birthday_celebration,0.976246
29768,personal,0.757044
29933,greetings,0.521885
29938,wedding_related,0.939686
29947,personal,0.715422
29987,personal,0.81308
30124,personal,0.654829
30155,personal,0.662059
30212,personal,0.904932
30233,personal,0.536178
30269,wedding_related,0.996082
30281,birthday_celebration,0.9949
30317,organizations,0.526436
30371,birthday_celebration,0.997294
30381,wedding_related,0.989088
30433,greetings,0.949918
30437,wedding_related,0.734372
30465,organizations,0.865134
30604,personal,0.666894
30668,wedding_related,0.794893
30704,organizations,0.739844
30744,birthday_celebration,0.997841
30770,organizations,0.624575
30807,personal,0.859806
30838,personal,0.413933
30857,organizations,0.844226
30882,organizations,0.897521
30965,organizations,0.55885
30981,personal,0.849819
31031,wedding_related,0.946709
31037,organizations,0.465052
31087,wedding_related,0.997778
31099,organizations,0.700621
31117,organizations,0.97541
31205,other,0.462595
31241,birthday_celebration,0.855213
31266,personal,0.780521
31272,wedding_related,0.998838
31317,birthday_celebration,0.758105
31321,birthday_celebration,0.998452
31333,organizations,0.780376
31345,wedding_related,0.972069
31372,greetings,0.451072
31444,other,0.705249
31519,personal,0.944807
31529,personal,0.924448
31532,personal,0.867848
31610,organizations,0.873758
31629,personal,0.541127
31632,organizations,0.844213
31644,personal,0.626066
31666,personal,0.816751
31689,wedding_related,0.970712
31700,wedding_related,0.986948
31742,organizations,0.528891
31746,personal,0.810102
31750,organizations,0.343287
31765,personal,0.957293
31801,organizations,0.792513
31855,personal,0.507754
31870,birthday_celebration,0.990814
31878,personal,0.91833
31886,birthday_celebration,0.940376
31898,organizations,0.907008
31971,organizations,0.487493
31987,personal,0.678241
32054,greetings,0.986358
32210,personal,0.980506
32218,personal,0.716189
32248,organizations,0.61673
32301,greetings,0.928549
32353,personal,0.856772
32354,personal,0.987611
32369,organizations,0.73565
32392,personal,0.97924
32401,personal,0.996509
32438,personal,0.917661
32465,birthday_celebration,0.998125
32478,personal,0.931811
32506,personal,0.92816
32508,personal,0.451558
32520,organizations,0.651304
32541,organizations,0.866864
32618,wedding_related,0.997879
32795,organizations,0.471169
32831,organizations,0.75448
32841,personal,0.924121
32852,birthday_celebration,0.992747
32890,personal,0.677752
32897,organizations,0.76882
33004,organizations,0.518636
33089,organizations,0.542531
33117,wedding_related,0.393821
33148,personal,0.937959
33160,organizations,0.944819
33182,personal,0.897926
33215,personal,0.651317
33251,personal,0.87287
33371,personal,0.90876
33388,birthday_celebration,0.985251
33391,personal,0.62519
33433,birthday_celebration,0.998427
33449,birthday_celebration,0.589116
33501,organizations,0.650125
33538,birthday_celebration,0.995234
33634,greetings,0.946466
33720,organizations,0.710397
33722,organizations,0.880032
33801,organizations,0.445847
33846,birthday_celebration,0.97241
33879,birthday_celebration,0.94918
33902,wedding_related,0.998195
33907,organizations,0.451524
33919,greetings,0.986265
34168,organizations,0.962337
34234,personal,0.866725
34244,wedding_related,0.463333
34281,greetings,0.922166
12059,birthday_celebration,0.945923
12094,birthday_celebration,0.994365
12113,wedding_related,0.896543
12171,personal,0.632731
12181,personal,0.70679
12183,personal,0.895594
12210,greetings,0.8508
12229,wedding_related,0.944247
12236,organizations,0.633459
12334,organizations,0.806898
12350,birthday_celebration,0.979742
12361,greetings,0.848381
12371,personal,0.98727
12414,greetings,0.733358
12482,birthday_celebration,0.36824
12534,personal,0.97912
12542,greetings,0.916489
12635,personal,0.944211
12669,personal,0.802514
12698,personal,0.746822
12700,personal,0.646857
12704,personal,0.543128
12751,wedding_related,0.48871
12763,personal,0.989755
12772,personal,0.783971
12800,other,0.912123
12810,organizations,0.360569
12812,birthday_celebration,0.959981
12858,greetings,0.882929
12890,organizations,0.411419
12891,personal,0.589767
12912,wedding_related,0.991479
13026,wedding_related,0.996245
13054,personal,0.929307
13059,personal,0.807543
13072,personal,0.678241
13087,personal,0.922144
13113,personal,0.455429
13167,personal,0.929307
13276,organizations,0.828789
13279,personal,0.497609
13351,wedding_related,0.998072
13388,wedding_related,0.893232
13456,personal,0.533349
13723,wedding_related,0.958203
13740,organizations,0.698234
13757,personal,0.509699
13873,personal,0.911685
13883,organizations,0.55885
13889,birthday_celebration,0.97514
13901,birthday_celebration,0.967731
13964,wedding_related,0.975173
14015,personal,0.336526
14019,personal,0.72043
14042,wedding_related,0.984398
14122,birthday_celebration,0.939551
14151,wedding_related,0.996916
14167,birthday_celebration,0.9897
14232,birthday_celebration,0.990105
14249,birthday_celebration,0.998127
14313,birthday_celebration,0.995255
14360,birthday_celebration,0.943871
14394,personal,0.774047
14432,personal,0.835509
14490,wedding_related,0.935562
14491,other,0.789129
14500,organizations,0.738715
14523,personal,0.844853
14526,birthday_celebration,0.980763
14567,wedding_related,0.972319
14589,personal,0.816801
14608,birthday_celebration,0.970456
14668,wedding_related,0.99924
14728,organizations,0.982285
14734,personal,0.603279
14847,wedding_related,0.986618
14848,wedding_related,0.986768
14857,birthday_celebration,0.84582
14868,birthday_celebration,0.991339
14877,wedding_related,0.999191
14898,greetings,0.92869
14939,greetings,0.909934
14975,birthday_celebration,0.987471
15052,birthday_celebration,0.991251
15096,other,0.767905
15192,greetings,0.808398
15198,personal,0.51622
15217,personal,0.811596
15228,birthday_celebration,0.87655
15261,organizations,0.918014
15289,personal,0.507633
15314,organizations,0.662764
15318,birthday_celebration,0.993684
15320,organizations,0.508788
15323,personal,0.620937
15360,organizations,0.541472
15390,organizations,0.577119
15399,personal,0.715235
15475,organizations,0.910631
15569,personal,0.962183
15582,organizations,0.820502
15623,organizations,0.55885
15647,birthday_celebration,0.505305
15654,wedding_related,0.980079
15724,wedding_related,0.830385
15762,wedding_related,0.993636
15808,birthday_celebration,0.987172
15812,organizations,0.438478
15855,personal,0.607761
15864,personal,0.475772
15885,organizations,0.407779
15886,greetings,0.975018
15908,personal,0.994827
15945,personal,0.544144
15952,personal,0.503937
15957,wedding_related,0.917014
16037,personal,0.518003
16120,birthday_celebration,0.996561
16194,organizations,0.917919
16196,birthday_celebration,0.99972
16250,personal,0.649996
16266,wedding_related,0.700797
16272,personal,0.891129
16280,personal,0.995977
16282,organizations,0.923152
16289,birthday_celebration,0.979092
16334,organizations,0.931265
16356,personal,0.50619
16384,personal,0.728118
16390,wedding_related,0.99607
16409,greetings,0.810661
16428,personal,0.724686
16466,wedding_related,0.995803
16469,greetings,0.894532
16518,personal,0.606833
16539,organizations,0.430975
16542,personal,0.994215
16551,wedding_related,0.615458
16562,birthday_celebration,0.988254
16625,organizations,0.451524
16667,birthday_celebration,0.996961
16696,organizations,0.542519
16708,wedding_related,0.995964
16722,personal,0.732154
16768,wedding_related,0.815339
16782,organizations,0.825114
16833,wedding_related,0.915079
16852,personal,0.931856
16856,wedding_related,0.887153
16885,birthday_celebration,0.999408
16891,personal,0.857865
16980,organizations,0.451524
17023,organizations,0.55885
17063,organizations,0.451524
17131,wedding_related,0.975212
17160,birthday_celebration,0.949336
17168,wedding_related,0.992612
17224,birthday_celebration,0.993312
17331,birthday_celebration,0.993074
17354,birthday_celebration,0.990179
17361,personal,0.889893
17362,organizations,0.761704
17488,organizations,0.639704
17509,organizations,0.451524
17528,birthday_celebration,0.980868
17543,organizations,0.883261
17576,wedding_related,0.954509
17615,greetings,0.529719
17667,personal,0.977441
17668,personal,0.894689
17832,birthday_celebration,0.794774
17834,wedding_related,0.995032
17903,greetings,0.877375
17964,organizations,0.451524
17992,personal,0.8253
18040,organizations,0.451524
18045,organizations,0.408839
18058,organizations,0.972334
18077,wedding_related,0.960482
18128,personal,0.572215
18149,organizations,0.446742
18151,birthday_celebration,0.989237
18190,organizations,0.739985
18191,personal,0.970276
18215,organizations,0.537471
18221,organizations,0.538243
18245,organizations,0.690369
18264,personal,0.647725
18335,personal,0.956704
18446,personal,0.550183
18449,personal,0.983575
18476,wedding_related,0.844023
18531,personal,0.757677
18533,personal,0.920654
18628,personal,0.770647
18694,greetings,0.896404
18711,personal,0.989166
18729,personal,0.772547
18783,birthday_celebration,0.967464
18849,personal,0.876459
18851,birthday_celebration,0.99417
18877,organizations,0.742494
18878,birthday_celebration,0.996545
18976,other,0.665098
18990,organizations,0.728617
19054,personal,0.991137
19059,wedding_related,0.997839
19083,personal,0.72707
19109,wedding_related,0.957116
19207,greetings,0.90696
19218,birthday_celebration,0.99618
19228,birthday_celebration,0.999628
19264,birthday_celebration,0.997968
19292,birthday_celebration,0.998574
19348,personal,0.498979
19398,birthday_celebration,0.99611
19482,greetings,0.951601
19536,birthday_celebration,0.742061
19586,organizations,0.661727
19601,birthday_celebration,0.999162
19616,personal,0.767691
19687,birthday_celebration,0.981062
19785,personal,0.713331
19832,personal,0.484906
19863,personal,0.537052
19894,personal,0.794866
19922,birthday_celebration,0.789946
20029,organizations,0.62894
20093,greetings,0.763346
20144,birthday_celebration,0.597736
20147,personal,0.297429
20149,birthday_celebration,0.995158
20159,personal,0.903
20181,birthday_celebration,0.841591
20187,organizations,0.716006
20207,organizations,0.451524
20230,organizations,0.950601
20277,organizations,0.386478
20290,personal,0.599258
20294,personal,0.802024
20306,organizations,0.706013
20320,personal,0.968521
20331,organizations,0.535953
20349,birthday_celebration,0.969224
20455,birthday_celebration,0.998525
20488,organizations,0.409001
20526,personal,0.992332
20536,personal,0.617435
20539,organizations,0.55885
20584,personal,0.431215
20629,birthday_celebration,0.992807
20661,personal,0.610797
20759,organizations,0.863669
20781,wedding_related,0.714662
20824,personal,0.811993
20896,personal,0.89661
21031,personal,0.927853
21040,personal,0.963757
21073,wedding_related,0.956823
21117,wedding_related,0.943134
21146,greetings,0.870909
21149,wedding_related,0.40063
21158,personal,0.485301
21187,wedding_related,0.955627
21242,greetings,0.79948
21245,organizations,0.970958
21280,wedding_related,0.468004
21350,birthday_celebration,0.992724
21416,wedding_related,0.997041
21448,personal,0.491314
21486,wedding_related,0.724139
21499,organizations,0.547179
21568,organizations,0.573625
21580,personal,0.42036
21588,greetings,0.952795
21622,personal,0.56492
21634,birthday_celebration,0.338335
21641,birthday_celebration,0.997891
21663,wedding_related,0.990253
21802,wedding_related,0.994593
21804,personal,0.464389
21813,organizations,0.733798
21878,personal,0.509752
21900,greetings,0.40928
21907,organizations,0.753
21940,birthday_celebration,0.829455
22021,birthday_celebration,0.605468
22054,organizations,0.766699
22056,organizations,0.952313
22106,organizations,0.933982
22165,birthday_celebration,0.36824
22206,organizations,0.451524
22313,organizations,0.854929
22325,other,0.695387
22338,personal,0.963862
22343,birthday_celebration,0.895704
22402,wedding_related,0.338954
22409,personal,0.93927
22421,personal,0.427829
12024,birthday_celebration,0.774222
12056,personal,0.794203
12064,personal,0.946723
12134,birthday_celebration,0.905411
12165,organizations,0.491486
12167,birthday_celebration,0.979237
12245,organizations,0.386057
12284,birthday_celebration,0.967212
12300,birthday_celebration,0.701976
12315,organizations,0.640875
12359,personal,0.9268
12402,birthday_celebration,0.996871
12445,birthday_celebration,0.991654
12499,organizations,0.5587
12544,personal,0.990379
12631,personal,0.816898
12664,personal,0.825789
12705,personal,0.934962
12738,birthday_celebration,0.995217
12742,birthday_celebration,0.986169
12756,personal,0.985469
12827,personal,0.516048
12867,birthday_celebration,0.91336
12911,birthday_celebration,0.940506
12931,organizations,0.71955
13012,personal,0.653861
13029,personal,0.98487
13164,organizations,0.556871
13183,organizations,0.831532
13207,personal,0.904246
13227,personal,0.958826
13292,personal,0.810232
13296,birthday_celebration,0.944887
13431,personal,0.472994
13436,personal,0.742919
13762,personal,0.964739
13833,birthday_celebration,0.997276
13854,personal,0.857054
13888,wedding_related,0.820115
13949,organizations,0.871068
13955,birthday_celebration,0.994385
13999,greetings,0.652278
14001,wedding_related,0.921798
14011,wedding_related,0.9985
14012,personal,0.914161
14102,personal,0.978099
14132,birthday_celebration,0.95737
14135,personal,0.430593
14148,personal,0.994916
14231,wedding_related,0.51855
14253,wedding_related,0.9867
14292,personal,0.962757
14300,birthday_celebration,0.997614
14353,birthday_celebration,0.974036
14362,birthday_celebration,0.97926
14410,other,0.757865
14426,personal,0.763047
14456,birthday_celebration,0.346712
14489,personal,0.748979
14516,personal,0.879864
14519,birthday_celebration,0.907068
14577,personal,0.754581
14578,wedding_related,0.993501
14596,birthday_celebration,0.946674
14628,wedding_related,0.992312
14645,personal,0.715758
14706,birthday_celebration,0.589038
14708,personal,0.762786
14765,wedding_related,0.999305
14789,personal,0.477943
14821,greetings,0.598204
14895,personal,0.609003
14976,personal,0.99077
14978,personal,0.859817
15035,organizations,0.924058
15081,personal,0.577082
15088,birthday_celebration,0.979761
15109,organizations,0.916766
15193,greetings,0.92953
15277,personal,0.833083
15310,personal,0.926667
15364,birthday_celebration,0.910813
15386,personal,0.418139
15409,personal,0.687866
15423,wedding_related,0.887646
15428,organizations,0.432872
15449,birthday_celebration,0.979042
15490,personal,0.457298
15500,personal,0.886165
15542,birthday_celebration,0.701453
15607,personal,0.954366
15750,wedding_related,0.963138
15772,wedding_related,0.83866
15792,organizations,0.710194
15819,organizations,0.81386
15881,wedding_related,0.997028
15902,greetings,0.609876
15958,organizations,0.623557
15963,personal,0.566265
15981,personal,0.441822
16005,personal,0.871173
16020,organizations,0.55885
16021,wedding_related,0.989388
16056,birthday_celebration,0.597842
16073,birthday_celebration,0.991516
16077,organizations,0.95567
16104,organizations,0.390326
16179,organizations,0.779656
16226,personal,0.57957
16284,wedding_related,0.954064
16290,wedding_related,0.912194
16304,personal,0.987233
16330,personal,0.448228
16357,personal,0.455336
16358,wedding_related,0.97067
16363,personal,0.715291
16365,personal,0.993771
16376,birthday_celebration,0.997657
16377,organizations,0.453171
16388,organizations,0.924011
16391,birthday_celebration,0.916607
16392,personal,0.895093
16401,personal,0.83253
16402,other,0.906504
16482,personal,0.843511
16515,organizations,0.55885
16546,personal,0.543295
16555,greetings,0.950073
16565,personal,0.747685
16568,personal,0.842539
16578,organizations,0.668851
16626,organizations,0.55885
16635,birthday_celebration,0.997434
16640,personal,0.479765
16669,organizations,0.703419
16676,birthday_celebration,0.82776
16737,greetings,0.638938
16778,birthday_celebration,0.990645
16787,personal,0.99403
16804,birthday_celebration,0.998671
16836,organizations,0.782871
16867,greetings,0.847097
16875,personal,0.582161
16953,wedding_related,0.85355
16977,greetings,0.463434
16991,organizations,0.873157
17011,organizations,0.90988
17040,organizations,0.451524
17041,organizations,0.59168
17080,organizations,0.431567
17087,organizations,0.55885
17120,personal,0.741283
17167,other,0.485764
17191,personal,0.985713
17194,other,0.748796
17261,personal,0.726808
17308,personal,0.908523
17343,organizations,0.914382
17379,organizations,0.954508
17447,organizations,0.792347
17462,personal,0.984874
17523,birthday_celebration,0.997421
17631,organizations,0.55885
17669,personal,0.956241
17705,organizations,0.692507
